sample_index,time_s,env_id,mass_g,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,raw_Fx_N,raw_Fy_N,raw_Fz_N,raw_Mx_Nm,raw_My_Nm,raw_Mz_Nm
46,0.19166666666666665,28,290,2.803225517272949,-0.4763405919075012,-0.0024442293506581336,0.06373607739806175,0.37513265013694763,-0.0099627858614042,4.737368583679199,-0.8057731986045837,-0.0027013011276721954,0.10778103768825531,0.6337272524833679,-0.00996234267950058
46,0.19166666666666665,29,300,2.900222420692444,-0.49160951375961304,-0.0015756070497445762,0.0657796785235405,0.3880859911441803,-0.010306346381014464,4.834365367889404,-0.8210421204566956,-0.0018326997524127364,0.10982463508844376,0.6466805934906006,-0.010305901989340782
46,0.19166666666666665,30,310,2.9972015619277954,-0.5068024694919586,0.00018237495532957837,0.06781221553683281,0.40101203322410583,-0.010664073629357063,4.931344509124756,-0.8362350463867188,-7.471122808055952e-05,0.11185716837644577,0.6596066355705261,-0.01066362950950861
46,0.19166666666666665,31,320,3.094577431678772,-0.5116113424301147,0.008640572108561173,0.06845982000231743,0.41374680399894714,-0.010696214521772163,5.028720378875732,-0.8410438895225525,0.008383489213883877,0.11250477284193039,0.6723414063453674,-0.010695770382881165
46,0.19166666666666665,32,330,3.1909934282302856,-0.5402131676673889,-0.00045780223445035517,0.07227735221385956,0.4268987476825714,-0.011521275240824025,5.125136375427246,-0.8696457743644714,-0.0007149039302021265,0.11632230877876282,0.6854933500289917,-0.01152083184570074
46,0.19166666666666665,33,340,3.2898402214050293,-0.5306999683380127,0.010951631440548226,0.07101957127451897,0.4399222433567047,-0.012034314556927939,5.223983287811279,-0.8601325750350952,0.010694559663534164,0.11506453156471252,0.698516845703125,-0.012033871375024319
46,0.19166666666666665,34,350,3.38314151763916,-0.5740986466407776,-0.002511568629415706,0.0767662562429905,0.4534203112125397,-0.015501612669737597,5.31728458404541,-0.9035312533378601,-0.0027686404064297676,0.12081121653318405,0.71201491355896,-0.015501169487833977
46,0.19166666666666665,35,360,3.4803415536880493,-0.589571624994278,-0.0019892354030162096,0.0788969174027443,0.4657703936100006,-0.01248754657078166,5.41448450088501,-0.9190042018890381,-0.0022463274654000998,0.12294187396764755,0.7243649959564209,-0.012487102299928665
46,0.19166666666666665,36,370,3.5772920846939087,-0.6059301197528839,-0.002801939845085144,0.08104167878627777,0.47847387194633484,-0.014258553156054177,5.511435031890869,-0.935362696647644,-0.003059034701436758,0.12508663535118103,0.7370684742927551,-0.014258109033107758
46,0.19166666666666665,37,380,3.673707604408264,-0.6222559213638306,-0.0022076662280596793,0.08322638273239136,0.49138930439949036,-0.014674154613999235,5.607850551605225,-0.9516885280609131,-0.0024647668469697237,0.12727133929729462,0.7499839067459106,-0.01467371080070734
